AETHALOMETER
Serial number = AE33-C06-00589
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/01/15 15:38:00 60 936730 649766 799109 899383 680910 777150 893374 712468 818607 909614 765089 866327 856175 800754 879607 671208 830204 883050 718107 804379 886665 3763 1241 5004 101325 21.11 31.1 25 41 0 0 10 10 00000 26 2134 2803 2532 1906 2339 2127 1738 2054 1898 1685 1998 1815 1581 1828 1686 1503 1626 1572 1551 1679 1615 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:39:00 60 936737 647891 798118 899345 679488 776472 893382 711270 818065 909609 763993 865859 856131 799752 879160 671173 829410 882706 718113 803721 886406 3763 1241 5004 101325 21.11 30.7 25 41 0 0 10 10 00000 26 2138 2793 2541 1920 2360 2144 1755 2111 1918 1681 1909 1812 1581 1824 1687 1587 1795 1661 1567 1727 1633 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:40:00 60 936793 646051 797163 899394 678115 775869 893397 710075 817538 909678 762959 865449 856203 798844 878826 671247 828758 882519 718231 803168 886284 3763 1241 5004 101325 21.11 28.7 25 40 0 0 10 10 00000 26 2143 2812 2552 1947 2363 2178 1761 2079 1928 1683 1961 1816 1607 1853 1716 1573 1713 1647 1616 1735 1685 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:41:00 60 936731 644152 796090 899314 676690 775167 893356 708853 816967 909568 761794 864864 856144 797831 878360 671176 827933 882127 718072 802329 885809 3763 1241 5004 101325 21.11 29.3 25 40 0 0 10 10 00000 26 2123 2865 2534 1888 2320 2115 1739 2053 1905 1656 1981 1789 1580 1843 1689 1561 1800 1636 1561 1809 1629 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:42:00 60 936632 642186 794977 899238 675225 774446 893286 707588 816342 909503 760648 864323 856045 796772 877845 671085 827068 881696 717974 801543 885412 3763 1241 5004 101325 21.11 30.6 25 40 0 0 10 10 00000 26 2177 2894 2605 1952 2404 2189 1771 2160 1943 1688 1978 1825 1597 1880 1708 1596 1878 1673 1599 1792 1669 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:43:00 60 936626 640296 793933 899244 673815 773783 893271 706364 815761 909512 759536 863835 856046 795785 877426 671088 826328 881410 718028 800930 885193 3763 1241 5004 101325 21.11 32.1 25 40 0 0 10 10 00000 26 2170 2926 2601 1966 2453 2208 1778 2186 1953 1733 2051 1876 1634 1911 1749 1578 1749 1655 1593 1854 1663 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:44:00 60 936643 638430 792911 899259 672414 773131 893280 705144 815203 909559 758469 863376 856057 794816 877019 671122 825621 881153 718028 800238 884905 3761 1243 5004 101325 21.11 28.7 25 40 0 0 10 10 00000 26 2168 2918 2604 1967 2439 2213 1804 2180 1984 1716 2078 1859 1622 1901 1738 1591 1817 1670 1639 1867 1713 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:45:00 60 936626 636512 791843 899287 670996 772474 893281 703910 814638 909616 757384 862932 856083 793829 876626 671168 824871 880885 718060 799561 884653 3755 1249 5004 101325 21.11 27.6 25 40 0 0 10 10 00000 26 2211 2956 2662 2012 2489 2266 1822 2170 2005 1762 2046 1911 1680 1899 1802 1718 1970 1804 1692 1881 1769 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:46:00 60 936574 634530 790756 899206 669450 771725 893244 702584 814036 909589 756179 862411 856046 792736 876150 671103 823978 880490 717969 798717 884250 3752 1252 5004 101325 21.11 26.7 25 40 0 0 10 10 00000 26 2267 2923 2735 2084 2479 2350 1918 2175 2114 1844 2031 2002 1762 1978 1892 1735 1854 1823 1767 1874 1848 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:47:00 60 936620 632692 789747 899268 668081 771105 893265 701381 813476 909653 755126 861972 856070 791774 875748 671113 823222 880186 717973 798031 883960 3750 1254 5004 101325 21.11 30.0 25 40 0 0 10 10 00000 26 2184 2936 2641 1990 2454 2248 1808 2215 1995 1729 2047 1878 1641 1924 1764 1642 1896 1726 1645 1897 1721 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:48:00 60 936633 630815 788704 899252 666635 770399 893284 700155 812918 909692 754021 861495 856091 790787 875334 671135 822466 879888 718008 797355 883699 3750 1254 5004 101325 21.11 27.6 25 41 0 0 10 10 00000 26 2210 2957 2678 2021 2526 2286 1843 2202 2036 1780 2106 1936 1681 1965 1807 1675 1955 1762 1705 1957 1785 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:49:00 60 936672 628900 787645 899302 665219 769744 893304 698885 812330 909778 752917 861036 856155 789805 874941 671191 821728 879631 718065 796695 883466 3750 1254 5004 101325 21.11 28.0 25 41 0 0 10 10 00000 26 2282 3067 2771 2052 2549 2325 1913 2322 2116 1842 2216 2005 1741 2070 1874 1727 1977 1818 1726 1951 1808 0.00592262 0.005921038 0.005992771 0.006092778 0.006328674 0.006106532 0.005934529 134
2018/01/15 15:50:00 60 936690 626936 786528 899302 663710 769022 893284 697557 811700 909755 751691 860473 856141 788729 874478 671204 820910 879316 718110 795997 883209 3750 1254 5004 101325 21.11 28.9 26 40 0 0 10 10 00000 27 2330 3185 2837 2136 2639 2424 1956 2345 2167 1895 2221 2065 1780 2027 1918 1787 1987 1883 1786 2011 1873 0.005932979 0.005932407 0.006005861 0.006108508 0.00634645 0.006128608 0.005957269 134
2018/01/15 15:51:00 60 936667 624933 785383 899243 662166 768233 893269 696241 811062 909723 750484 859904 856081 787604 873956 671162 820043 878927 718049 795192 882821 3750 1254 5004 101325 21.11 30.3 25 40 0 0 10 10 00000 26 2351 3171 2872 2129 2703 2422 1948 2395 2162 1856 2212 2027 1793 2082 1936 1750 2000 1846 1763 2016 1850 0.005964526 0.00596731 0.006046043 0.006156602 0.006400668 0.006196127 0.006026981 134
2018/01/15 15:52:00 60 936684 622989 784274 899284 660705 767544 893283 694958 810457 909778 749340 859409 856134 786604 873547 671218 819288 878658 718100 794507 882576 3750 1254 5004 101325 21.11 29.1 25 40 0 0 10 10 00000 26 2320 3169 2844 2120 2652 2418 1936 2371 2153 1873 2247 2049 1760 2094 1903 1768 2050 1868 1774 1983 1865 0.005995143 0.006001328 0.006085338 0.006203546 0.006453782 0.006262344 0.006094381 134
2018/01/15 15:53:00 60 936636 620938 783090 899247 659136 766770 893270 693601 809821 909717 748039 858800 856095 785467 873026 671173 818378 878255 718069 793689 882210 3750 1254 5004 101325 21.11 26.7 25 40 0 0 10 10 00000 26 2404 3232 2957 2197 2722 2512 2019 2398 2250 1973 2267 2162 1851 2177 2005 1838 2062 1944 1877 2114 1975 0.006026181 0.006035991 0.006125036 0.006250523 0.006507965 0.006328986 0.006163272 134
2018/01/15 15:54:00 60 936635 618921 781926 899227 657589 765999 893237 692228 809132 909667 746777 858185 856063 784341 872513 671129 817487 877861 717990 792833 881794 3750 1254 5004 101325 21.11 28.6 25 40 0 0 10 10 00000 26 2408 3291 2973 2189 2767 2508 2024 2534 2260 1929 2336 2118 1846 2175 2003 1802 2017 1908 1843 2057 1942 0.006056816 0.006070591 0.006165443 0.006298084 0.006561569 0.006394274 0.006230631 134
2018/01/15 15:55:00 60 936650 616952 780789 899208 656053 765232 893231 690899 808506 909698 745592 857645 856039 783239 872015 671124 816637 877507 717969 792064 881445 3750 1254 5004 101325 21.11 32.0 25 40 0 0 10 10 00000 26 2371 3257 2938 2180 2758 2503 1993 2388 2230 1916 2343 2107 1821 2145 1978 1818 2084 1928 1790 2085 1888 0.006086492 0.006104297 0.006203632 0.006344804 0.006613614 0.006458693 0.006298669 134
2018/01/15 15:56:00 60 936598 614966 779597 899197 654547 764467 893198 689571 807831 909678 744364 857060 856045 782158 871535 671090 815770 877110 717996 791336 881154 3750 1254 5004 101325 21.11 28.2 25 40 0 0 10 10 00000 26 2346 3260 2917 2150 2779 2475 1964 2484 2202 1921 2332 2117 1834 2203 1996 1780 2115 1891 1820 2092 1922 0.006115499 0.006137846 0.006242704 0.006390315 0.006665418 0.006524309 0.006364532 134
2018/01/15 15:57:00 60 936584 612994 778435 899176 653028 763713 893188 688253 807189 909711 743196 856538 856049 781102 871063 671127 814973 876810 718020 790616 880859 3749 1255 5004 101325 21.11 31.0 25 40 0 0 10 10 00000 26 2368 3267 2955 2164 2708 2497 1980 2438 2225 1898 2278 2096 1792 2157 1953 1818 2089 1933 1795 2093 1898 0.006144172 0.006170436 0.006280846 0.006435184 0.006717367 0.006587474 0.006431687 134
2018/01/15 15:58:00 60 936587 611096 777322 899157 651557 762966 893172 686960 806559 909711 742027 855988 856014 780030 870571 671066 814105 876394 717930 789780 880431 3743 1261 5004 101325 21.11 28.9 25 40 0 0 10 10 00000 26 2303 3157 2884 2105 2678 2435 1942 2361 2187 1862 2256 2060 1764 2059 1926 1719 2008 1830 1777 2040 1881 0.006171415 0.006202174 0.006316922 0.006478647 0.006765374 0.006649557 0.00649499 134
2018/01/15 15:59:00 60 936573 609258 776229 899155 650145 762259 893190 685753 805973 909790 740963 855540 856044 779057 870162 671086 813350 876099 717992 789151 880216 3738 1266 5004 101325 21.11 32.2 25 41 0 0 10 10 00000 26 2226 3053 2798 2045 2577 2371 1857 2303 2095 1803 2135 1998 1701 1976 1860 1691 1910 1802 1685 1863 1786 0.006197236 0.006232112 0.00635215 0.006518824 0.006810584 0.006705724 0.006551478 134
2018/01/15 16:00:00 60 936607 607401 775139 899204 648728 761565 893203 684485 805356 909838 739834 855037 856079 778053 869729 671169 812647 875874 718076 788509 880012 3737 1267 5004 101325 21.11 29.6 25 41 0 0 10 10 00000 26 2295 3159 2894 2111 2687 2453 1948 2404 2202 1870 2240 2076 1764 2106 1933 1746 1982 1863 1777 1963 1885 0.006223462 0.006262997 0.006387899 0.006560312 0.00685852 0.0067632 0.006608387 134
2018/01/15 16:01:00 60 936551 605480 773982 899171 647249 760818 893166 683168 804718 909771 738590 854428 856021 776934 869204 671070 811703 875421 717958 787631 879569 3737 1267 5004 101325 21.11 27.7 25 40 0 0 10 10 00000 26 2309 3142 2922 2120 2630 2470 1968 2314 2229 1907 2233 2121 1818 2096 1995 1792 1927 1915 1813 1909 1925 0.006249105 0.006292586 0.006420732 0.006599848 0.006903225 0.006813689 0.006658328 134
2018/01/15 16:02:00 60 936541 603613 772860 899154 645770 760060 893151 681887 804082 909764 737422 853881 856011 775870 868731 671101 810913 875114 717994 786930 879288 3737 1267 5004 101325 21.11 30.4 25 40 0 0 10 10 00000 26 2287 3156 2904 2141 2722 2501 1943 2384 2205 1866 2211 2080 1802 2083 1980 1801 2068 1928 1795 2081 1909 0.006274317 0.006322432 0.00645496 0.006639018 0.006946763 0.006869925 0.006718511 134
2018/01/15 16:03:00 60 936522 601788 771746 899116 644337 759315 893129 680637 803446 909760 736284 853333 856027 774872 868283 671063 810080 874742 717980 786196 878967 3737 1267 5004 101325 21.11 29.1 25 40 0 0 10 10 00000 26 2235 3117 2848 2057 2612 2408 1890 2361 2150 1825 2229 2037 1731 2090 1906 1715 1920 1838 1744 1946 1857 0.006298744 0.006351121 0.006488997 0.00667878 0.006992343 0.006920779 0.006771305 134
2018/01/15 16:04:00 60 936523 599971 770654 899142 642951 758605 893109 679381 802825 909734 735117 852773 855999 773820 867789 671057 809281 874393 717982 785480 878662 3737 1267 5004 101325 21.11 29.4 25 40 0 0 10 10 00000 26 2247 3105 2874 2060 2685 2417 1906 2313 2172 1846 2195 2064 1758 2098 1939 1727 2032 1853 1744 1969 1859 0.006322642 0.006380879 0.006521005 0.006716208 0.007036572 0.006977658 0.006825084 134
2018/01/15 16:05:00 60 936485 598135 769509 899125 641513 757863 893094 678122 802170 909718 733954 852202 856001 772790 867322 671037 808432 873989 717914 784663 878230 3737 1267 5004 101325 21.11 27.4 25 40 0 0 10 10 00000 26 2247 3169 2884 2095 2671 2465 1920 2462 2193 1855 2280 2079 1769 2114 1954 1801 2252 1935 1805 2235 1927 0.006346664 0.006409162 0.006556257 0.006755675 0.007080366 0.007043681 0.006893192 134
2018/01/15 16:06:00 60 936486 596317 768398 899114 640074 757114 893112 676883 801563 909760 732839 851683 856004 771766 866855 671032 807631 873668 717931 783954 877935 3737 1267 5004 101325 21.11 30.8 25 40 0 0 10 10 00000 26 2262 3169 2914 2108 2718 2486 1931 2394 2210 1856 2291 2084 1763 2120 1951 1738 1875 1869 1771 2025 1892 0.006370241 0.006437868 0.006589042 0.006795358 0.007124575 0.007087702 0.006948247 134
2018/01/15 16:07:00 60 936436 594420 767212 899076 638581 756324 893036 675534 800856 909718 731604 851077 855967 770655 866320 670995 806738 873240 717877 783127 877537 3737 1267 5004 101325 21.11 27.3 25 40 0 0 10 10 00000 26 2328 3268 3009 2164 2789 2559 1995 2456 2288 1944 2327 2187 1853 2245 2054 1857 2265 2000 1871 2129 2002 0.006394167 0.006467023 0.006621849 0.006832919 0.007170473 0.007151478 0.007003362 134
2018/01/15 16:08:00 60 936471 592617 766110 899074 637145 755578 893038 674279 800221 909765 730483 850561 855967 769617 865845 671048 805972 872956 717904 782415 877238 3737 1267 5004 101325 21.11 29.3 25 40 0 0 10 10 00000 26 2285 3232 2964 2123 2741 2516 1944 2450 2235 1878 2300 2117 1787 2145 1984 1817 2106 1960 1808 2130 1937 0.006417446 0.006495341 0.006655312 0.006871294 0.007213788 0.007204879 0.007062805 134
2018/01/15 16:09:00 60 936500 590804 765009 899045 635679 754815 893042 673008 799597 909785 729320 850014 855977 768576 865382 671049 805147 872615 717915 781675 876934 3736 1268 5004 101325 21.11 28.8 25 40 0 0 10 10 00000 26 2300 3217 2995 2144 2721 2548 1976 2415 2276 1915 2324 2162 1811 2136 2014 1812 2041 1957 1836 2036 1969 0.006440096 0.006522374 0.00668615 0.006908519 0.007254748 0.007253177 0.007110951 134
2018/01/15 16:10:00 60 936457 588948 763830 899032 634243 754047 893025 671729 798939 909821 728170 849481 855957 767510 864876 671028 804308 872230 717911 780936 876597 3731 1273 5004 101325 21.11 30.5 25 40 0 0 10 10 00000 26 2307 3264 3015 2124 2780 2531 1970 2466 2274 1920 2320 2172 1812 2186 2019 1789 2126 1935 1797 2122 1931 0.006462782 0.006551081 0.006718576 0.006944908 0.00729797 0.007310112 0.007170251 134
2018/01/15 16:11:00 60 936430 587097 762643 899068 632810 753297 893043 670462 798292 909865 727013 848923 856003 766483 864424 671038 803499 871891 717899 780163 876241 3725 1279 5004 101325 21.11 29.3 25 41 0 0 10 10 00000 26 2325 3314 3049 2180 2855 2604 1999 2534 2313 1948 2443 2208 1853 2233 2068 1809 2083 1960 1864 2172 2005 0.006485519 0.006579764 0.006752007 0.00698511 0.007341049 0.007361362 0.007227266 134
2018/01/15 16:12:00 60 936409 585287 761493 899070 631398 752559 893024 669203 797633 909868 725869 848378 855973 765430 863919 671034 802681 871529 717899 779442 875927 3725 1279 5004 101325 21.11 32.4 25 41 0 0 10 10 00000 26 2285 3227 3008 2117 2709 2536 1947 2455 2258 1876 2235 2131 1782 2128 1993 1794 2112 1946 1770 1999 1907 0.006507118 0.006605978 0.006783961 0.007018637 0.007381477 0.007414999 0.007276083 134
2018/01/15 16:13:00 60 936447 583522 760382 899053 629978 751794 893029 667966 797004 909875 724733 847812 855967 764393 863423 671047 801884 871195 717897 778699 875592 3725 1279 5004 101325 21.11 28.7 26 40 0 0 10 10 00000 26 2281 3258 3015 2114 2753 2539 1944 2424 2260 1871 2337 2130 1794 2198 2010 1794 2078 1949 1821 2118 1964 0.006528684 0.006632912 0.006814446 0.007056615 0.007424637 0.007464771 0.007330077 134
2018/01/15 16:14:00 60 936387 581721 759203 899013 628553 751004 893006 666720 796345 909882 723596 847258 855995 763409 862985 671048 801080 870840 717917 777995 875290 3725 1279 5004 101325 21.11 30.7 26 40 0 0 10 10 00000 26 2256 3230 2992 2102 2777 2531 1929 2446 2247 1876 2290 2139 1757 2092 1972 1780 2111 1936 1785 2079 1928 0.006549704 0.006660152 0.006845593 0.007091131 0.007462961 0.007517798 0.007383054 134
2018/01/15 16:15:00 60 936384 579953 758066 899039 627190 750290 893012 665499 795716 909883 722461 846699 855961 762353 862459 671023 800261 870470 717891 777251 874942 3725 1279 5004 101325 21.11 31.3 25 40 0 0 10 10 00000 26 2266 3247 3017 2083 2703 2514 1928 2432 2250 1868 2289 2134 1788 2208 2011 1746 2001 1902 1763 2016 1906 0.006570485 0.006685922 0.006876052 0.00712576 0.007505869 0.007563766 0.007431708 134
2018/01/15 16:16:00 60 936363 578179 756907 899009 625778 749522 892948 664219 795023 909813 721276 846073 855907 761285 861930 670966 799403 870041 717894 776523 874614 3725 1279 5004 101325 21.11 29.8 25 40 0 0 10 10 00000 26 2267 3273 3029 2102 2732 2544 1942 2440 2272 1860 2295 2130 1781 2132 2006 1750 2105 1909 1802 2114 1951 0.006591207 0.006711394 0.006905707 0.007160604 0.007543973 0.007618675 0.007485215 134
2018/01/15 16:17:00 60 936347 576418 755762 898966 624355 748731 892961 663003 794394 909810 720135 845494 855887 760250 861433 670942 798572 869665 717823 775726 874199 3725 1279 5004 101325 21.11 32.3 25 40 0 0 10 10 00000 26 2261 3249 3032 2110 2780 2561 1935 2460 2269 1878 2359 2155 1779 2144 2007 1779 2046 1944 1777 2095 1926 0.006611323 0.006737406 0.006935962 0.007197006 0.007582304 0.007663751 0.007539135 134
2018/01/15 16:18:00 60 936272 574609 754544 898931 622933 747942 892909 661736 793704 909758 718965 844882 855833 759184 860890 670878 797698 869221 717773 774937 873791 3725 1279 5004 101325 21.11 30.4 25 40 0 0 10 10 00000 26 2283 3328 3074 2122 2800 2582 1943 2474 2284 1865 2309 2144 1782 2198 2015 1771 2143 1938 1815 2215 1971 0.006631858 0.006763461 0.006966291 0.007231635 0.007623833 0.007719276 0.007601213 134
2018/01/15 16:19:00 60 936294 572808 753367 898952 621489 747157 892934 660461 793033 909824 717814 844333 855888 758149 860423 670917 796898 868906 717757 774148 873423 3725 1279 5004 101325 21.11 30.0 25 40 0 0 10 10 00000 26 2357 3440 3186 2220 2960 2708 2050 2666 2415 1991 2502 2294 1900 2351 2152 1881 2170 2061 1908 2225 2074 0.006652796 0.006790939 0.006999592 0.007268928 0.007667011 0.007765925 0.007654158 134
2018/01/15 16:20:00 60 936315 571048 752213 898956 620078 746388 892951 659222 792391 909864 716689 843793 855920 757132 859961 670978 796145 868607 717804 773466 873154 3725 1279 5004 101325 21.11 33.0 25 40 0 0 10 10 00000 26 2310 3377 3135 2156 2852 2638 1987 2529 2347 1917 2367 2213 1835 2225 2083 1836 2245 2015 1813 2083 1974 0.00667298 0.006816765 0.00702949 0.007302698 0.007705494 0.0078237 0.007701596 134
2018/01/15 16:21:00 60 936347 569328 751080 898988 618720 745650 892973 658016 791767 909974 715636 843320 855917 756115 859469 670980 795339 868249 717921 772853 872950 3723 1281 5004 101325 21.11 29.1 25 40 0 0 10 10 00000 26 2275 3341 3099 2111 2822 2589 1945 2475 2303 1893 2356 2190 1784 2200 2029 1801 2139 1979 1831 2208 1997 0.006692697 0.006842648 0.00705844 0.0073364 0.00774534 0.007873492 0.007759324 134
2018/01/15 16:22:00 60 936272 567560 749880 898961 617333 744870 892909 656751 791074 909921 714474 842697 855927 755113 858998 670945 794511 867850 717819 772030 872511 3715 1289 5004 101325 21.11 33.0 25 41 0 0 10 10 00000 26 2265 3272 3096 2102 2782 2586 1946 2434 2309 1868 2339 2165 1784 2152 2032 1758 2086 1935 1773 1997 1935 0.006711288 0.006867323 0.007085138 0.00737036 0.00778126 0.007922435 0.007800062 134
2018/01/15 16:23:00 60 936314 565859 748762 898935 615924 744082 892901 655520 790414 909961 713365 842164 855916 754080 858496 670919 793667 867466 717814 771293 872174 3712 1292 5004 101325 21.11 32.1 26 41 0 0 10 10 00000 26 2279 3303 3127 2144 2811 2644 1963 2494 2334 1906 2319 2213 1810 2193 2066 1821 2063 2007 1822 2094 1992 0.00672981 0.006891073 0.007113299 0.007400443 0.007817579 0.007960802 0.007845175 134
